text,label
We have biofuels in our fuel mix.,34
Action is badly needed to restore public confidence in a political system that is widely seen to be operating on the basis of “you scratch my back and I’ll scratch yours”.,17
We appreciate the extraordinary sacrifices the men and women of the territories are making to protect our freedom through their service in the U.S. Armed Forces.,3
"Under the terms of this scheme, leased dwellings will revert to the ownership of local authorities and housing associations at the end of the leasehold period.",31
including a ban on hiring discrimination against the unemployed,37
Privatise state-owned entities.,19
and guarantee transgender students’ access to facilities based on their gender identity.,37
"And at the national level, unequal economies are dangerously unbalanced, with large numbers of rich people whose spending stimulates asset bubbles. 7",37
Develop and implement a robust plan for ending bullying and sexual harassment in Parliament.,37
both FDI,28
These investments are good for the environment and good for our economy.,35
"With an additional $1.5 billion annually by the end of the NDP's first mandate, municipalities and communities will be able to make needed investments in their infrastructure priorities to keep our communities moving.",29
"Increasing our native tree woodlands not only has a major part to play in terms of carbon capture,",35
"International concerns, fishing patrols, and (ideally) voluntary conformity with an agreed quota management regime need to be dealt with.",35
"I grew up in Australia, I came to NZ 15 years ago for work and for study and I loved it here and I have been here ever since.",42
We believe that the marine economy can be a major contributing factor to new growth in an overall Irish economic context in the next 5 years and we will prioritise the sector accordingly.,28
We will have to work and earn our way toward a more fairly shared and enduring prosperity.,50
A Shorten Labor Government will deliver a nationally coordinated approach to close the gap in Indigenous incarceration and victimisation rates.,48
"The republican vision of a united Ireland is based on the principles of equality, inclusion and sovereignty.",37
In partnership with ESB we will roll out a national programme to install a smart electricity meter showing real-time use of electricity in every household in the country.,34
Democrats believe that the United States should support diplomatic efforts—not block them.,4
The Western Cape’s bachelor pass rate is the highest in the country.,40
All food traders in South Africa will be compelled by law to buy South African food products and support efforts that produce these food products.,24
"Oversight and coordination, including of continuous, peer-to-peer school improvement modelled on the London Challenge, will be carried out by regional offices of the NES.",14
The SDLP pioneered the introduction of City Deals in Northern Ireland.,29
It is estimated that nearly 500 000 of them will die of AIDS before this year is out.,38
playing a leading role within the EU.,7
"To facilitate the transition to the new regime, the directors of all State bodies will be asked to resign and re-apply for their positions within six months of a Fine Gael led Government coming into power.",17
"$2.72b investment in housing to deliver 34,000 houses over the next 10 years through the Auckland Housing Programme",28
Make literacy a national cause.,40
We will work with indigenous communities to bring in a new suite of purposeful and innovative strategies that will help indigenous people to get ahead.,37
The United States of America is strongest when the President and Congress work closely together—in war and in peace—to advance our common interests and ideals.,11
The cost of solar has fallen dramatically in New Zealand in recent years 9.,29
"Under the Liberals, age pensioners who were born overseas and want to spend more time overseas when they retire will also have their pension reduced after six weeks.",38
After the taskforce has identified ways of cutting central government department paperwork it will turn its attention to the demands of local government.,20
to set every young adult on the path to a fulfilled working life.,50
"The Nationals will ensure that regional health targets are built into Health Care Agreements, and that the federal government rewards those states and territories that demonstrate improved delivery of health services to regional populations.",38
"We will tackle institutional biases, promote equality and hold power to account through applying values of openness, transparency and accountability.",37
"Cuts to housing adaption grants are hitting many elderly and disabled people, preventing them from staying in their homes.",38
"Yet all too often it can feel like a production line, manufacturing children-shaped pieces to fit gaps in the workplace.",40
These funds would be required to be invested for three years and would yield an annual 3 per cent rate of return for the investor.,54
"Productive, high calibre research, undertaken by highly skilled research teams working closely with industry partners will continue to be a priority for Fianna Fáil.",29
The Rudd Labor Government’s new Skilling for Better Services program will provide extra investment in the skills to support these reforms through $30.6 million of new investment in our social services workforce.,29
fund the next regional marine planning process with a requirement for its completion around Australia within 10 years.,35
Labor will scrap the Liberals’ medicine price hike and ensure medicine remains affordable for middle and working class Central Coast families.,38
KiwiBank,31
Air service agreements: Negotiate agreements with key Asian and South American markets to boost tourism and trade.,25
"Government will top up savings by 25% up to a maximum of €5,000.",38
Overcrowding is opening the prison doors to criminals – literally.,46
Education about these forms of communal enterprise would start in school.,40
Conditions in the labour market are also beginning to stabilise.,26
Labour will take serious action to end homelessness in line with the recommendations of the Cross-Party Homelessness Inquiry.,38
Invest in developing the new products and new food markets which will bring long-term security for the sector.,52
"We must maintain our strong relationship with Japan, and explore new ways to cooperate further.",0
rather than crowd it out.,19
That is why Labor will strengthen Australia’s budget framework and move towards international best practice by expanding the mandate of the independent Parliamentary Budget Office to ensure greater confidence and independence in economic and fiscal decision-making.,17
and will stand by our obligations under the NATO treaty in the event of threats to NATO member states.,3
"Actively encourage more “Competence Centres” which will bring together companies that have similar research problems and team them with highly qualified researchers to produce new technologies, bring their results to market and deliver a competitive advantage to Irish industry.",29
"Democrats are proud of rescuing the auto industry from collapse, which saved more than a million jobs, and led the auto industry, which is at the heart of American manufacturing, to record sales.",20
"The policies have led to dependency and indignity for hundreds of thousands of New Zealanders, with an intergenerational dimension.",39
All contracts must be publicly tendered on a website with decisions being removed from political operatives.,17
"We will also expedite the appearance of graphic images, such as lung damage caused by smoking, on cigarette packages to help reduce smoking.",38
It is clear that we need a radical change in our approach to dealing with child abuse.,46
"She said: ""Seismic surveys have been strongly tied to fatal whale, dolphin and giant squid strandings, and deaths at sea.",35
and to tackle the scourge of fuel laundering and waste crime.,34
* boost funding for the land transport system,29
"For over two decades, the National Party stopped the building of houses for Africans in the urban areas.",43
"We will instead advocate for regional solutions to conflicts and for the UK to take a lead in advancing diplomatic, economic and political solutions to the threats posed by terrorist groups such as ISIS and Boko Haram.",5
And it doesn't belong to the special interests behind political parties.,11
"including accessible, reliable abortion services.",45
Application of the Party Whip: The use of the whip is ultimately a matter for each individual party.,11
"Animal testing of cosmetic ingredients is legal in Australia, but in practice it is rarely conducted here.",35
and lower energy costs.,29
"That means an all-of-the-above approach to developing America’s many energy resources, including wind, solar, biofuels, geothermal, hydropower, nuclear, oil, clean coal, and natural gas.",34
"In each new round of counter terrorism legislation proposed by the Government, Labor has enhanced oversight and transparency.",10
"We cannot be confident that Labor would keep Roads to Recovery, given the way they have flip-flopped on the issue.",18
"We will tackle the issue of plastic waste by banning single-use plastics,",35
"It will create 3,110 jobs, including 265 additional academic and professional staff jobs and support 12 000 new students into higher education in North and North-West Tasmania",50
Fiscal austerity to pay for massive bank bail-outs has not restored confidence and employment in the Irish economy.,18
"And we will let schools be run by their boards, communities and principals, not by teacher unions, bureaucrats, and heavy-handed Ministers.",40
"Committed over $1 billion to repair 5,000 damaged state houses and build 700 new state homes replacing those lost in the Christchurch earthquakes.",38
"affordable health care so our people, businesses, and government are not constrained by rising costs;",38
"This affects their career trajectory, their confidence, and their long-term earning potential.",37
and inequality we need all spheres of government and all organs of state to contribute to positive change.,37
− International tourism spending increased 1.5 per cent to $9.7 billion.,28
"Under Labor, a couple with a single income of $85,000 and two children in primary school will be around $1,300 better off each year.",38
"13) Immediately returning social welfare payments to 2010 levels, and as soon as economic conditions permit raise them further to ensure adequate incomes (no one below the poverty line).",38
Outline specific strategies and targets to boost employment and training opportunities for people with disability within their organisation.,50
"Above all, we believe that energy policy should be focused on outcomes rather than the means by which we reach our objectives.",29
"Call on all nations to declare the waters under their control as havens from whaling,",35
"to reduce the threat of terrorism, the social and economic injustices which contribute to terrorist actions should be addressed.",37
"Our national curriculum documents, the New Zealand Curriculum and Te Marautanga o Aotearoa, have identified curriculum achievement levels that are progressive and overlapping – children are not expected to achieve at the same level at the same time.",40
"It is an ongoing agreement, not something to be settled.",48
"and industries,",34
There has been criticism that the Special Education Grant is being used to 'top-up' support for underfunded high-needs students. 19,40
The EFF Government will support Small and Medium Enterprises to play an active role in the economy by building and supporting 1 million enterprises between 2014 and 2019 which employ a minimum of 5 people each.,20
There will be no barriers to participation; no limits to the opportunities available.,37
"We support the President's goal of a Middle East Free Trade Area by 2013 and highlight the conclusion of Trade and Investment Framework Agreements with Saudi Arabia, Kuwait, Qatar, the United Arab Emirates, Oman, and Tunisia, among others.",19
Government and the corporate sector must take on a greater role,55
I know we cannot deliver everything.,11
What is crucial to understand is that redress must not be conflated with social support.,37
"research and development,",29
It is about embracing new trading markets in all seven continents of the globe.,25
"Flexible Working Arrangements: Grant the right to request FWAs to all employees,",50
Making this information public will help students decide which avenues of study are more likely to lead to the careers they want.,40
Upgrading rural and regional road infrastructure in Victoria.,29
and making wellbeing the focus of our economy.,34
"g) Boost employment in the tourism sector by developing tourist attractions, including cultural tourism attractions, amenities for those interested in adventure sport and attractions for children and young people.",36
Wellness must be improved through a holistic approach to health which tackles behavioural and lifestyle issues that result in avoidable diseases.,38
"creating 15 000 jobs,",50
and the creation of a cycleways investment panel to identify the best projects.,11
Review the special needs of Playcentre rural provision.,40
"Create safe communities through effective policing,",46
"reducing poverty,",37
"We believe in an activist government, but it must work in a different, more responsive way.",16
"A majority Conservative Government will deliver a major package of measures designed to ensure that it always pays to work,",39
"Allow for patients to be switched, where appropriate and subject to the Health Products Regulatory Authority, from existing medicines to more affordable, but equally effective, biosimilars.",38
"No wonder, then, that so much seems to be coming apart now.",44
"The NHS is treating 620,000 more in-patients and is seeing over 650,000 more outpatients than in 1996-97.",38
"In addition to this, National is focusing on equipping our young people with the skills they need to be successful at home and abroad.",40
Our priorities in the next parliament will be: Standing up for human rights by championing the Human Rights Act,10
"Prioritise the liberalisation of telecommunications, which will slash the time and cost involved in communicating with each other and the world.",19
• work towards the New Zealandisation of our fishing industry and resources.,42
Use the Rural Environment Protection Scheme (REPS) to support Irish farmers who enhance the environment to a level above mandatory requirements.,35
We will continue to ensure greater democracy at home in relation to EU matters.,11
"Currently there are too many committees with overlapping jurisdiction, which wastes time and makes it difficult for meaningful oversight and reform.",46
"Identify practical alternatives to the use of closed material procedures within the justice system, including the provisions of the 2013 Justice and Security Act,",10
"Under our welfare reforms, and with an improving economy:1,600 people are coming off welfare each week because they have a job to go to",50
We are investing $2.55 billion to incentivise business to reduce their emissions through our Emissions Reduction Fund.,35
"• Prisoners achieved 108,000 NZQA credits in literacy and numeracy in 2010/11.",40
The British government and the Westminster parliament are committed to Brexit.,43
"Once their youngest child is 14, people on Sole Parent Support will be expected to look for full-time work, and move off this benefit and on to Jobseeker Support.",39
"Signed accords with Western Bay of Plenty and Tauranga councils and agreed, subject to council ratification, an accord with Queenstown.",28
Australia’s youth unemployment rate has been too high for too long.,50
Only a growing economy can offer New Zealanders the high quality social services we aspire to.,28
"Improving support for personnel and veterans with mental health problems, including alcohol dependency.",3
Pokie machines are an extremely harmful and deliberately addictive form of gambling.,44
That is why we will preserve and enhance the integrity and accuracy of the census and the American Community Survey (ACS).,11
Australia has one of the lowest rates of employment for people with disability in the developed world.,50
"Both the United States and our many African allies will become stronger through investment, trade,",6
Liberal Democrats will build a brighter future for every one of our children.,40
"As a good neighbour, New Zealand will make the Pacific its major focus of attention.",6
"Social justice will maintain its priority in our core values and beliefs, incorporating:",37
"Labour will end the failed free-market experiment in higher education,",21
"Effective choice, rather than government stranglehold, is essential.",40
"That’s why the Liberal Democrats will pass a Green Transport Act,",35
"In Scotland, under the SNP, police numbers are up, while they’ve fallen in England.",46
"If there is an antiTory majority of MPs, we will vote to lock out the Tories from government.",18
We will cut the cost of living for families and invest in strong state services to give all families the opportunities they deserve.,38
This practice should be ended through national regulation.,17
1) The EFF Government will ensure that all Members of Parliament and Legislatures hold a minimum of 1 community mass meeting per quarter in the constituency to which they are deployed or allocated by Parliament.,11
"From the day Bill Shorten became Leader, Labor’s team has remained united, with a single-minded commitment to deliver those policies that put people first.",18
and partnering with states to move toward paid leave.,44
Labor is committed to reducing suicides in Australia by 50 per cent over the next ten years.,38
The Tertiary Access Allowance will not be means tested.,55
"Conscious of the serious economic, health and environmental consequences of cross-border crime, this Task Force, involving a new strategic and operational approach, will significantly enhance efforts to tackle the scourge of cross-border crime.",0
and in that vote we would passionately campaign to keep the UK in the EU.,7
A Green Party Vote at this election is a start to making our rivers clean enough to swim in again.,35
ACT says we need to be both tough and smart on crime.,46
We will protect the benefits given to pensioners and will maintain the triple lock on state pensions,38
and increase family incomes.,44
Complete the review of the Crown Minerals Act.,28
"As pointed out by the UK Stern Review, the shift towards a lower carbon economy will generate a large number of commercial opportunities.",34
"loneliness, depression and anxiety in adult Autistics will be addressed by - creating awareness about the Centre of Justice for Special Need NPO which train and create jobs for adult Autistics, raising funds, and creating awareness about the NPO's countrywide coffee shop initiatives that encourage donations to be made to these shops.",54
"all Australians to have access to adequate, safe, secure, sustainable and affordable housing.",38
Our primary purpose is to serve.,18
where the Commissioner is elected by Māori voters at general elections.,11
"Expand devolved initiatives to empower schools to plan for their own development,",14
and reopen the nine Veterans Affairs offices closed by the Conservatives.,16
GOOD will instead implement redress and speed up restitution.,18
"A National Housing Strategy will include the restoration of federal government investments dedicated to social housing and co-ops,",38
"Starting a conversation on the development of sector infrastructure changes, including the development of an intermediate stake-funding tier",52
"Republicans are committed to winning the War on Terror and will continue to implement policies that promote jobs, investment, and growth in every region of the country and every sector of our economy.",22
We must reject the ideological templates provided by the socialist left and the libertarian right and instead embrace the mainstream view that recognises the good that government can do.,18
Reversing the Conservatives' policy of muzzling scientists,10
where title deeds are in the hands of those who live on their land; and,37
This can lead to conditions deteriorating and people being admitted to hospital – meaning worse outcomes for the patient and greater cost to the health system.,38
This means someone in a multi-million pound property pays a far lower proportion of tax than someone in a one-bedroom flat.,37
Set down a timeline for the full implementation of the Victim’s Charter.,54
and proper housing and work conditions.,4
"In short, the story of work in New Zealand over the last 30 years is that people are working harder and smarter than ever before but the rewards are going elsewhere.",50
"full support for, and adequate resourcing of, the International Criminal Court.",6
"high levels of unemployment,",50
"Government's neutrality between labor and management cannot mean neutrality about the collective bargaining process, which has been purposely crippled by Republican administrations.",23
"Unlike the Liberals, Labor commits to ensuring that where there are any savings realised, they will be reinvested by the Centre into healthcare system innovation including new models of primary care.",38
as we seek fairer trading conditions with those nations.,25
"We especially welcome and encourage a stronger emphasis on adult stem cell and cord blood stem cell research, which has already provided benefits to hundreds of patients and provides real promise for treatments to help millions of Americans.",29
", with easy access to transport, schools and other quality amenities.",29
We need international markets and partnerships to grow and ensure more jobs and better opportunities and public services for New Zealanders.,25
The SNP will always promote policies that reflect the needs of Scotland’s businesses and economy,22
respects the nation-to-nation relationship and sovereignty of Tribes;,48
George W. Bush has done the hard work and made the hard choices required of an American President in challenging times.,18
"Labour’s plan is to build firmer economic foundations for creating wealth, rewarding hard work and competing in the world.",21
"We anticipate early funds being created out of revenues from shale gas extraction, dormant assets, and the receipts of sale of some public assets.",38
Saddam Hussein was not just a dictator; he was a proven mass murderer who refused to account for weapons of mass murder.,1
and will also improve the professional development for teachers at both primary and secondary level.,29
This would be based on the implementation of the Student Voice for Quality Enhancement report,40
They also are expanding the availability of the Internet and broadband service to allow people in rural America to access world-class technology.,29
"and third, to promote democracy and freedom around the world, starting with a peaceful and stable Iraq.",11
"This Commission will have the function of implementing modern efficient practices for the conduct of elections,",16
and halt any further development of income targeting for health services.,38
the failure of most elements of the budgetary process has been well established.,16
The problems mount for the next generation too.,55
"• Over 135,000 homes are warmer, drier, and healthier.",29
"Justin Trudeau's only criminal justice priority is to change the law to allow the sale of marijuana in corner stores, making it more accessible to our children.",18
"It is essential that Australia’s quarantine and inspection services receive sufficient funding and support to counter any pest or disease threats which imports may pose, and to ensure that our products being exported are of the highest standard and meet the requirements of our export markets.",24
"Ireland is a remarkable country with a vibrant culture, deep history and a warm, open, generous people.",42
"- Strong, effective and responsive armed forces.",3
We have clearly identified a range of Abbott-Turnbull Government policies which do not meet our test for the national interest and will be discontinued under Labor.,32
"Created 3,000 Maori and Pasifika trades training places,",29
Only a COPE government can achieve such a historic mission.,18
"Requiring principals and teachers to draw up an agreed programme of professional development for each individual teacher, to be reviewed at the end of the school year.",40
"– that every pupil gets the qualifications they need for a prosperous future,",40
Fine Gael will ring fence monies seized by the Criminal Assets Bureau,46
"Encourage new and younger entrants to farming by championing different forms of ownership including longer tenancies, share farming and community ownership.",52
Greens will press for the creation of a Council of Canadian Governments.,14
This is designed to insulate 9 million homes in total,35
Invested $17.2 million to boost frontline staff numbers.,50
We will maximise their opportunity for employment while at the same time ensuring the social welfare system is an effective safety net for those who cannot work or cannot find work.,37
Maintain basic social welfare rates of at least 30% of Gross Average Industrial Earnings.,38
"This is the sustainable development we need to see happen in every village, town and city across our country.",47
"National is ensuring that New Zealand remains an outward facing, independent, open country, confidently pursuing New Zealand's interests and promoting our values on the world stage.",42
"Thanks to the leadership of President Obama and Democrats around the country, we’re fighting back from the deepest economic crisis since the Great Depression by making investments to create jobs,",50
We will also use our votes at Westminster to protect the health service in all parts of the UK from privatisation.,31
"and providing skills training for workers who have been laid off or who want to transition to more stable, long-term jobs.",29
This means patients will no longer pay upfront fees when they visit their GP.,38
and to ensure that Wales receives its fair share of research funding.,29
Repeal the Bail Amendment Act,46
"Agreed with the Mayor of Christchurch on a Housing Accord that focuses on public private partnerships to facilitate the repair and upgrade of council-owned social housing, and the provision of more affordable housing on government and council-owned land.",38
We therefore support a significant series of changes to the operation of the system of constructing state boards.,16
Promoting our racing industry globally to leverage the value offered by the large Australian market and growing market in Asia,52
Labour will also develop an Irish seafood strategy to grow the market profile and demand for Irish seafood products.,52
"20 years later, black communities in many provinces are expected to be satisfied with open toilets and no running water!",37
"Because our children's future is best preserved within the traditional understanding of marriage, we call for a constitutional amendment that fully protects marriage as a union of a man and a woman, so that judges cannot make other arrangements equivalent to it.",44
"These amounts of tax-free income will also establish a Guaranteed Minimum Family Income for low-income working families, ensure that they are always better off in employment than in dependency on the state.",20
This would be €11.30 per hour in today’s value.,30
and our leadership of the peacekeeping operation won Australia honor and renown throughout the world.,42
"European Pension Tracking Service: As part of our push to attract emigrants home, we will support efforts in Europe to introduce a European Pension Tracking Service, helping mobile workers to keep track of their pension as they move jobs within the EU and helping pension providers to keep in contact with their customers.",7
And the people who fed and led these lies didn't even believe it themselves.,11
"There is still great potential to expand this sector by providingpremium quality food, more jobs and added value through lower intensity farming.",52
Pay the Job Seekers Benefit to approved employers when taking on an apprentice.,29
In an increasingly internationally-connected and high-tech world our commitment to world class communications infrastructure will lift our productivity and ensure New Zealanders can continue to get ahead.,29
Under National the Māori economy is on the rise and is expected to continue to grow strongly,28
"It lets our children and young people be all they can be, and contribute fully to our society and economy.",40
"We reject Republican proposals that, in the name of simplification, would make students pay billions of dollars more on their student loans.",55
We will increase the facilities and opportunities for cycling in public areas and as a viable means of commuting.,34
"•Add ‘offences committed to protect family or personal honour’ to the Sentencing Council’s list of aggravating factors, giving leave to impose greater sentences",46
"Expand the Syrian Vulnerable Persons Resettlement Scheme to offer sanctuary to 50,000 people over the lifetime of the next parliament.",10
Labour will use digital technology in reforming our public services.,29
Promoting Trade Union Rights,50
"and ensure that their operations grants are sufficient to meet the costs to schools of providing the learning opportunities that government expects, including sustainable, high-speed broadband;",40
"all people are entitled to free, well-funded and high quality, life-long public education and training.",40
"At a time when there are strong opportunities in the international marketplace, the importance of innovative, resilient and responsive primary industries is paramount.",52
"A government of the people, by the people, for the people with the people.",11
"From 1 March, all restricted building work will have to be carried out or supervised by a Licensed Building Practitioner.",21
"Modestly reduce income taxes, when fiscal conditions allow.",50
"I believe politics is a noble profession, where our job is to advance the hopes and efforts of our country.",11
We have continued to contribute to stability in our near neighbourhood through our military deployments to East Timor and the Solomon Islands.,0
"keep their communities safe,",46
A Youth Parliament.,47
"In an age of terrorism, drug cartels, human trafficking, and criminal gangs, the presence of millions of unidentified persons in this country poses grave risks to the safety and the sovereignty of the United States.",46
Labour will introduce a new Clean Air Act to deal with the Conservative legacy of illegal air quality.,35
The pension system must: Scrap the tapered annual allowance,38
Westminster does not work for Wales.,14
We can do so again.,28
" Insulated only 50,000 homes in nine years.",18
A key role of the Commission would be to oversee the recommendations of the Waitangi Tribunal and the negotiations of the Office of Treaty Settlements to better protect the rights of iwi claimants.,10
Our economic and social programmes will work together to ensure they support each other.,28
We will establish a government programme that will prioritise a food-production strategy.,52
"The Green Party in government will:Reduce debt to responsible levels, taking core Crown debt to below 20 percent of GDP by 2021;",32
An increase in value of exports by 85% to €19bn,52
Thousands of people are still dealing with faulty repairs and unresolved claims with their insurers.,21
Waiting lists in each individual Trust area here in the North are longer than the entirety of waiting lists in England.,38
and provide genuinely affordable housing.,37
"One thing, at least, seems clear: although 3D printing will create winners and losers in the short term, in the long run it will expand the realm of industry — and imagination.”",28
Once the ability to provide for creditors from the income of the debtor through a Debt Settlement Agreement is taken into account and the proceeds from the sale non-essential assets are distributed there should be no need to go any further in most cases.,26
"Recognise the expansion of warfare into the cybersphere, by investing in our security and intelligence services and acting to counter cyberattacks.",3
"While the sector has done well to date, it is facing constraints.",20
"It is time to reform and modernise our public service so that it is fit for purpose in a fair society, and a rejuvenated economy.",38
Launched the inaugural Prime Minister's Education Excellence Awards.,40
"h) Grow the agri-food sector by implementing the proposals in the report produced by Sinn Féin TD Arthur Morgan for the Oireachtas Committee on Enterprise, Trade and Employment.",52
The Declaration sets forth the fundamental precepts of American government:,42
This requires re-orienting the community to cope with AIDS through home-based care and local prevention efforts.,38
and to report cybersecurity breaches to the federal government.,46
"We will also review federal guidelines to improve workers safety at facilities that raise and process meat for consumption,",52
", the opening of new markets and more investment in Australian enterprise.",19
Labor will also boost local jobs and science in our regional cities by contributing to the establishment of a new industry-facing aquaculture research facility in central Townsville.,52
"and will emphasise Ireland’s ability to produce green, quality, healthy food.",52
Introduced alcohol anklets to monitor our highest-risk offenders,46
These new prisons will allow the existing city-centre prisons of Mountjoy and Cork to be redeveloped.,46
"Where appropriate, we write speciﬁc obligations into ﬁnancial agreements with the states, with an identiﬁed proportion of funding being allocated to regional areas.",14
"Ensure the UK is an attractive destination for overseas students,",21
Cuts over the last five years has seen social protection for the elderly slashed,38
Pacific people have benefitted from National’s achievements:,54
We believe New Zealand is a better nation for its diversity and increasing international connections,48
Stop the over-regulation of the medical aid industry.,19
Introduce regular nationwide state of the environment reporting by the Parliamentary Commissioner for the Environment.,35
and to further commit to long term refugee resettlement beyond 2021.,10
"robust discussion between all stakeholders across all sectors – early years, early childhood, primary, secondary, tertiary and trade training, adult and community education -that includes the voice of students, parents and caregivers, support staff, teachers, school leaders and school trustees.",11
"Establish a working party including representatives of the mining, forestry and farming industries, to further define these conditions and progress their implementation.",35
"Recognise the expansion of warfare into the cybersphere, by investing in our security and intelligence services and acting to counter cyber attacks.",3
"That is why we will make a university STEM degree more attractive than ever before, representing a major step towards delivering the high-skilled graduate workforce our country needs.",29
National is reported to be considering the abolition of living allowances for students.,38
Our Conservative Government is committed to keeping Canada's streets and communities safe for Canadians and their families.,18
Our agricultural exports are worth $35 billion a year to the nationaleconomy.,52
National is keen to work with those involved in Maori tourism to further develop and promote this unique and valuable point of difference to international visitors.,48
We will work within the existing framework and with the independent umpire Fair Work Australia and the Fair Work Ombudsman to restore the balance in workplaces,51
We will extend funding supports for people with disabilities in higher education to part-time students to make education more accessible.,40
"Economic competence, with David Cameron as Prime Minister, following through on our long-term economic plan.",22
When government agencies work together on their response to family and sexual violence there is less duplication and ‘patch protection’.,16
The greatest threat to any recovery will be the economic and human cost of climate change.,35
In 1997 we said that provision should be made for directly elected regional government to go ahead in regions where people decided in a referendum to support it and where predominantly unitary local government is established.,14
Increase research and development funding for projects in the sector to fully exploit its potential for new products.,29
"challenging Community Health Centers to hire veterans,",3
less than fifty million dollars for the Australian Prudential Regulatory Authority.,16
"Month by month, we are shrinking the space in which they can freely operate, by denying them territory and the support of governments.",3
Ending child poverty;,37
"With the reformed health structures in place, the challenge is now to get best value for taxpayers’ money in a system of health funding that is sustainable.",16
We are committed to nation-building.,29
"to improve productivity,",28
We are against the growth of Genetically Modified Organisms(GMOs) in Wales and support a GMO-free British Isles and Europe on the precautionary principle.,34
"Transport 21 is a €34.3 billion capital investment framework for the transport system for 2006 to 2015, which will result in a switch from private to public forms of transport.",29
"• Support programmes which encourage all sportspeople to play fair,",37
Labour:  Mismanaged Immigration New Zealand to the point the only option was an Auditor General’s report and a complete overhaul of the department.,18
So we will review and reform Entrepreneur’s Relief.,20
This programme will work alongside any government plan to build more affordable homes.,28
"Our global health policy will bring the best of our scientific knowledge, financial resources, management skills, and compassion to the challenge of improving health conditions around the world.",6
Turning the page on two decades of large-scale military deployments and open-ended wars in the Middle East does not mean the United States will abandon a region where we and our partners still have enduring interests.,3
"President Bush led this effort with a plan to merge 22 separate government entities into the new Department of Homeland Security, a cohesive department with the primary mission of keeping America safe.",46
"Improve rights and protection for casual, seasonal, fixed term and temporary workers.",50
Steps have been taken to put in place greater control by workers over their savings accumulated in pension and provident funds.,50
"and providing additional training, support and encouragement for long-term and",50
"We will ensure that Scotland’s businesses get better and wider representation across the world,",20
"South Africa faces the danger of becoming a single-party dominant state, in which the ruling party faces no significant electoral challenge, and in which the boundaries between party and state become increasingly blurred.",11
"Too often, people are left stranded in hospital after they finish their treatment and no longer need to be there because the follow-up care and support they need to go home is not available in the community.",38
"whether TVNZ should be sold and its public functions transferred to a new public television service, and/or potentially merged with RNZ;",36
New Zealand First’s Superannuation policy responds to:Pressure to raise the age of eligibility above 65 years without considering the social effects of this and the inability of many people to obtain and maintain employment when approaching retirement.,38
"We want to make it much easier for growing businesses across Scotland to access finance and will look for an expansion of lending options, including peertopeer lending and making it easier for new entrants to the market, in particular to help with short term financing.",20
UKIP will retain Britain’s independent nuclear deterrent.,3
A vote for the SNP is a vote for Independence,14
"We will promote ambitious and far reaching transport policies that tackle issues such as electric car networks and fully integrated transport services, while facilitating competition.",29
Closing any of these camps and bases would jeopardise the operational effectiveness of the NZDF,3
Increase workplace access to subsidised early childhood and after school care.,40
The Irish economy enjoyed strong export-driven growth as recently as the 1990s.,25
"For our tax system to have integrity, everyone needs to pay their fair share.",37
"The status of land in traditional communities and especially the issues of control, access and tenure is politically very divisive.",37
Required councils to provide a discount for late processing of resource consents.,16
Fifteen of the 16 hottest years on record have occurred this century.,35
Ensure that the Q E II Trust and Nga Whenua Rahui are adequately resourced,35
"Establish a Working Party, including representatives of the mining, forestry, catchment management and farming industries to further deﬁne these conditions and progress their implementation;",52
Introduce workforce planning and better careers guidance in schools.,40
New requirements that all petrol engine cars sold in Australia have warranty cover for E10.,35
"the explosion of the mass movement against water charges, including the By-election victory of paul Murphy in october 2014, forced the government to make some changes to the water charges, including the reduction in the level of the charges.",47
so we can reduce government debt and start delivering better value for money and sustainable Budget surpluses into the future;,32
"Lowering the VLCA fee cap by $10 to $8 for adults and $2 for teens (under 13s are already free), with a funding increase to VLCA practices to cover this",38
Establishing central electronic health records will be funded from the capital budget of DHBs.,38
"We recognise that the cost, quality and location of health provision all has a material impact on the wellbeing of families. Our priorities are:",38
Review Integration Act.,40
" Amended the Bail Act to ensure that when someone is arrested for domestic violence, more explicit bail conditions can be imposed to protect children.",46
"Brexit threatens the fundamental rights that people in the UK currently enjoy, including workers’ rights, as well as vital social and environmental protections.",7
 Continue Tourism New Zealand’s increasing focus on identifying and targeting high-value travellers who are actively considering travel to New Zealand.,28
"We also believe that too many of our jails and prisons subject people to inhumane treatment,",10
We support a national registry for convicted child murderers.,46
"Initially, these contributions will be in the form of dividends, but will over time be restructured into an additional bank levy on the types of transient funding sources of the Irish banks that have caused so much instability.",30
"48. The EFF will pass a law that will zero-rate all Educational Apps and content in all gadgets, such as computers, laptops, tablets, and phones.",40
It will return with the next Labour Government.,37
Create new opportunities for our farmers by moving agriculture to a new dual system of food and power production.,34
"However, the current government’s plans for nuclear to date have been hobbled by serious allegations of corruption and",17
Invest in upgrading the ambulance fleet to make it fit for purpose. An additional 20 emergency ambulances and 200 extra staff will help ensure the fleet and staff are fully equipped at an annual cost of €18.14m.,38
"regulate to phase out where possible non-recyclable plastics, composite materials, and arsenic treated timber",35
The Liberals will rip $168 million from the University of Tasmania over the next five years.,40
Reaffirms its support for the work and instruments of the Good Friday Agreement.,6
The Māori Party will: Expand the refresh of He Kai Kei Aku Ringa - the Māori Economic Development Strategy,28
Ensure paper roads remain open and adequately marked.,36
